	ASCL1neg_corr	ASCL1neg_pval	ASCL1neg_qval	ASCL1neg_ci_low	ASCL1neg_ci_high	ASCL1pos_corr	ASCL1pos_pval	ASCL1pos_qval	ASCL1pos_ci_low	ASCL1pos_ci_high
PGAP3	-0.03930836256330522	4.467505634697023e-19	6.119870732461676e-19	-0.04792884476746968	-0.030682025121593633	0.039307134821654155	4.478781707859282e-19	6.135317408026414e-19	0.030680796637546307	0.047927617950529064
HMGXB3	-0.03959571714840951	2.471192056187942e-19	3.396827568643219e-19	-0.0482159822074273	-0.030969554182426716	0.03959517882962437	2.473944584604945e-19	3.400611112859031e-19	0.03096901553545084	0.048215444296765386
AHCYL2	-0.03975240737060721	1.7861082594090037e-19	2.4568201642489736e-19	-0.04837255342331195	-0.03112634014516405	0.0397520037159985	1.7876056218329787e-19	2.4588798099490767e-19	0.031125936243369748	0.04837215007582339
F12	-0.03975788714544799	1.7659031516495286e-19	2.4306994516855174e-19	-0.048378029028593984	-0.031131823275928092	0.039756179370111666	1.7721757401203517e-19	2.4393334344395755e-19	0.031130114454660445	0.04837632255275888
FBXO44	-0.039772736942034564	1.7122770922195714e-19	2.358508391487013e-19	-0.04839286752337109	-0.031146682169435714	0.03977093442382379	1.7186995983138289e-19	2.3673548186140893e-19	0.03114487854680677	0.04839106637721481
HADHA	-0.039984119965395984	1.1025503560871958e-19	1.5239120332925995e-19	-0.04860408925582233	-0.031358195098542055	0.03998341296056335	1.104179065666234e-19	1.5261631868227144e-19	0.0313574876579309	0.04860338279173834
MRPL32	-0.040074075114624644	9.135683350332342e-20	1.263579993130338e-19	-0.04869397553300585	-0.0314482057641795	0.04007289713528456	9.158229460623709e-20	1.2666984039590194e-19	0.03144702705693767	0.04869279845646016
DNAJC25	-0.04017955013656555	7.324297696227208e-20	1.0144456642973972e-19	-0.04879936962264454	-0.031553746058921285	0.04017871119278003	7.33719981170336e-20	1.0162326609007424e-19	0.031552906595199805	0.04879853132334838
FAAP100	-0.040462160174838974	4.040075953413052e-20	5.611216601962572e-20	-0.04908176186451098	-0.031836531937469555	0.04046095486552292	4.050375247321919e-20	5.625521176835998e-20	0.03183532587527647	0.04908055748700539
RRAGC	-0.040664740372624374	2.6307907157298337e-20	3.658957880013677e-20	-0.049284185093776196	-0.032039239030608145	0.04066435272203448	2.6329564553901625e-20	3.661970035313161e-20	0.03203885113651799	0.04928379774423212
GUF1	-0.0407246452261246	2.3164324374888212e-20	3.226229021572174e-20	-0.04934404339456882	-0.03209918154418588	0.04072667746947459	2.306446267255061e-20	3.212320706483372e-20	0.03210121506622408	0.04934607405755469
HOOK2	-0.04095598357988797	1.41462935074081e-20	1.9716088512067037e-20	-0.04957520139155325	-0.032330665914727	0.04095582012165323	1.4151237434735946e-20	1.9722979003116302e-20	0.03233050235299355	0.049575038061080344
MMACHC	-0.041081738406883575	1.080728572865532e-20	1.5072922913047867e-20	-0.04970085778974731	-0.032456500504226084	0.04108045047653377	1.0837171056606311e-20	1.511460398410922e-20	0.03245521175559493	0.04969957086884863
CD81	-0.04132026919919888	6.470896081158271e-21	9.031257615015033e-21	-0.04993920113344454	-0.03269518334066733	0.04131907923354955	6.4875216754607055e-21	9.054461514948646e-21	0.03269399261406927	0.049938012105362174
MTAP	-0.04140392942455999	5.401793647610219e-21	7.544404535768462e-21	-0.050022795382166	-0.032778897125700805	0.041403331481716446	5.408777030381262e-21	7.554157863660981e-21	0.03277829879962204	0.05002219791130428
COPG1	-0.04140755998999115	5.3595832639093815e-21	7.490682409377192e-21	-0.05002642308170442	-0.03278253001817699	0.04140650122415104	5.371859083693903e-21	7.50783939020811e-21	0.03278147057368744	0.05002536515165552
SRCIN1	-0.041513099856520574	4.265429253976915e-21	5.969810012563912e-21	-0.050131879537864146	-0.03288813763108627	0.04151269110656724	4.269207808579829e-21	5.975098402491013e-21	0.032887728618383516	0.050131471111325196
FAM151B	-0.04165600154186029	3.1281867521055593e-21	4.384284165529866e-21	-0.05027466797872959	-0.033031131352413014	0.04165479405665404	3.1364076817131096e-21	4.395806141153622e-21	0.03302992308804541	0.050273461451888164
TNFRSF1A	-0.041688200288050425	2.9166603672117532e-21	4.093558410121759e-21	-0.05030684115992702	-0.033063350884983966	0.0416865740903666	2.926995874808965e-21	4.1080643856967924e-21	0.03306172363705414	0.050305216253832045
RIMKLB	-0.041722064813450296	2.709449395270219e-21	3.805406454031206e-21	-0.050340678778447626	-0.03309723729147486	0.041722360897103836	2.7077035070369234e-21	3.802954363815904e-21	0.033097533566526165	0.050340974626762215
FAM50A	-0.04225783192477201	8.377894500178609e-22	1.1799851408702267e-21	-0.05087601756605441	-0.033633353219763316	0.04225659726687266	8.400728264480788e-22	1.1832011640113786e-21	0.033632117752320854	0.05087478390090646
NR2C2AP	-0.04237165076267832	6.516581238331172e-22	9.210715531210137e-22	-0.050989744772677245	-0.03374724679986292	0.04237086650691308	6.527887286070825e-22	9.226695810700812e-22	0.033746462028328685	0.05098896114905169
SLC19A1	-0.04262762313905941	3.694626707647171e-22	5.23318230544925e-22	-0.05124551025872052	-0.03400338808573349	0.042625438801130094	3.7126141811848422e-22	5.258660313292978e-22	0.034001202301623804	0.051243327691070234
QARS	-0.04266900431313781	3.3697037107421185e-22	4.779721575520735e-22	-0.05128685788020867	-0.034044796672551676	0.04266699141963904	3.3848332650890917e-22	4.801181936296584e-22	0.03404278244493714	0.05128484661948327
RXRB	-0.04291459170792055	1.9477840629991064e-22	2.764775107166936e-22	-0.051532245540410006	-0.034290547364716255	0.04291315334538375	1.9540647366372897e-22	2.773690186852079e-22	0.03428910804273902	0.051530808350713234
MRPS33	-0.043026946262457746	1.5142081767388584e-22	2.15239257532176e-22	-0.05164450837081357	-0.0344029769743889	0.04302620854092369	1.51671692619578e-22	2.155958672630817e-22	0.0344022387593299	0.05164377125225175
MIF4GD	-0.04307297306551485	1.3655454682349331e-22	1.9424544356115694e-22	-0.05169049753557375	-0.034449034587315394	0.04307081082639234	1.372194142075138e-22	1.9519120086417327e-22	0.03444687089999221	0.05168833706543476
SOX9-AS1	-0.04355094193707483	4.6393607880175254e-23	6.622927606020735e-23	-0.05216807338882362	-0.0349273255716993	0.04355122758580655	4.6363522603011567e-23	6.618632777018068e-23	0.034927611414116565	0.052168358801497165
TCTN3	-0.043612533050811295	4.0334022272677696e-23	5.7620031818111e-23	-0.052229613571510194	-0.034988958480243665	0.0436110713218131	4.046831768294244e-23	5.78118824042035e-23	0.03498749575857814	0.05222815305200613
P3H4	-0.04367786467967988	3.4761677287292567e-23	4.9730582671377063e-23	-0.052294891104684105	-0.035054334513869946	0.04367583785911084	3.492250375087975e-23	4.996066344904113e-23	0.035052306314597326	0.05229286596346363
NME6	-0.04375507299884137	2.9152023599586234e-23	4.173518052911415e-23	-0.05237203539911507	-0.03513159540531675	0.043754022641755715	2.9221963623130926e-23	4.1835309410352073e-23	0.035130544332335825	0.05237098591372443
GIGYF1	-0.04408462256370075	1.370681082064724e-23	1.9665438767069214e-23	-0.05270131052981268	-0.03546137052430365	0.04408293483512829	1.3760081857772772e-23	1.9741867801682602e-23	0.0354596816358123	0.052699624211478495
NUDT14	-0.044204557676922746	1.0400659223042123e-23	1.4932748346076272e-23	-0.052821145301394555	-0.035581388190999354	0.04420324919562719	1.0432068532713436e-23	1.4977844268073848e-23	0.035580078807710795	0.05281983791615624
AL590705.1	-0.04426693277855381	9.007199424744257e-24	1.2941378483827957e-23	-0.05288346811988043	-0.03564380632484244	0.04426582001853261	9.030358916997703e-24	1.2974653616376011e-23	0.03564269279654531	0.0528823562931687
MOCS2	-0.04441396541209094	6.4119051164254224e-24	9.225762757446652e-24	-0.053030377244275555	-0.03579094066152911	0.044412895537922784	6.427807365679039e-24	9.248643691624518e-24	0.035789870045973886	0.05302930827016137
C3orf35	-0.04444711404447803	5.938041650816169e-24	8.550095969497724e-24	-0.05306349797989927	-0.03582411227461862	0.04444613763721844	5.9514905413179086e-24	8.569460822631978e-24	0.03582313519018093	0.05306252239462186
ZNF480	-0.044512829534949255	5.0988025280137566e-24	7.346977706071696e-24	-0.053129158110401864	-0.03588987337934506	0.044513064085675624	5.096028272156483e-24	7.342980219245653e-24	0.03589010809301088	0.05312939246340485
DRC3	-0.04458692945374492	4.292737998422292e-24	6.189961064776196e-24	-0.053203195516658676	-0.03596402482174829	0.044589273515524996	4.269413975105085e-24	6.15632873122579e-24	0.035966370514965	0.05320553759938409
CYP2U1	-0.04479315601198279	2.6552045277755853e-24	3.834230365018896e-24	-0.053409247598347455	-0.03617039527453255	0.04479217813253146	2.6612736147963314e-24	3.8429943895975906e-24	0.036169416711030654	0.05340827054795559
